unique_id_aws_compute_shapes
RHEL m5.24xlarge
RHEL m5.2xlarge
RHEL m5.4xlarge
RHEL m5.8xlarge
RHEL m5.large
RHEL m5.metal
RHEL m5.xlarge
RHEL m5a.12xlarge
RHEL m5a.16xlarge
RHEL m5a.24xlarge
RHEL m5a.2xlarge
RHEL m5a.4xlarge
RHEL m5a.8xlarge
RHEL m5a.large
RHEL m5a.xlarge
RHEL m5n.12xlarge
RHEL m5n.16xlarge
RHEL m5n.24xlarge
RHEL m5n.2xlarge
RHEL m5n.4xlarge
RHEL m5n.8xlarge
RHEL m5n.large
RHEL m5n.metal
RHEL m5n.xlarge
RHEL m5zn.12xlarge
RHEL m5zn.2xlarge
RHEL m5zn.3xlarge
RHEL m5zn.6xlarge
RHEL m5zn.large
RHEL m5zn.metal
RHEL m5zn.xlarge
RHEL m6a.12xlarge
RHEL m6a.16xlarge
RHEL m6a.24xlarge
RHEL m6a.2xlarge
RHEL m6a.32xlarge
RHEL m6a.48xlarge
RHEL m6a.4xlarge
RHEL m6a.8xlarge
RHEL m6a.large
RHEL m6a.metal
RHEL m6a.xlarge
RHEL m6i.12xlarge
RHEL m6i.16xlarge
RHEL m6i.24xlarge
RHEL m6i.2xlarge
RHEL m6i.32xlarge
RHEL m6i.4xlarge
RHEL m6i.8xlarge
RHEL m6i.large
RHEL m6i.metal
RHEL m6i.xlarge
RHEL m6in.12xlarge
RHEL m6in.16xlarge
RHEL m6in.24xlarge
RHEL m6in.2xlarge
RHEL m6in.32xlarge
RHEL m6in.4xlarge
RHEL m6in.8xlarge
RHEL m6in.large
RHEL m6in.xlarge
RHEL r6a.12xlarge
RHEL r6a.16xlarge
RHEL r6a.24xlarge
RHEL r6a.2xlarge
RHEL r6a.32xlarge
RHEL r6a.48xlarge
RHEL r6a.4xlarge
RHEL r6a.8xlarge
RHEL r6a.large
RHEL r6a.metal
RHEL r6a.xlarge
RHEL r6i.12xlarge
RHEL r6i.16xlarge
RHEL r6i.24xlarge
RHEL r6i.2xlarge
RHEL r6i.32xlarge
RHEL r6i.4xlarge
RHEL r6i.8xlarge
RHEL r6i.large
RHEL r6i.metal
RHEL r6i.xlarge
RHEL r6id.12xlarge
RHEL r6id.16xlarge
RHEL r6id.24xlarge
RHEL r6id.2xlarge
RHEL r6id.32xlarge
RHEL r6id.4xlarge
RHEL r6id.8xlarge
RHEL r6id.large
RHEL r6id.metal
RHEL r6id.xlarge
RHEL r6in.12xlarge
RHEL r6in.16xlarge
RHEL r6in.24xlarge
RHEL r6in.2xlarge
RHEL r6in.32xlarge
RHEL r6in.4xlarge
RHEL r6in.8xlarge
RHEL r6in.large
RHEL r6in.xlarge
RHEL R7iz
RHEL t2.2xlarge
RHEL t2.large
RHEL t2.medium
RHEL t2.micro
RHEL t2.nano
RHEL t2.small
RHEL t2.xlarge
RHEL t3.2xlarge
RHEL t3.large
RHEL t3.medium
RHEL t3.micro
RHEL t3.nano
RHEL t3.small
RHEL t3.xlarge
RHEL t3a.2xlarge
RHEL t3a.large
RHEL t3a.medium
RHEL t3a.micro
RHEL t3a.nano
RHEL t3a.small
RHEL t3a.xlarge
Windows c4.2xlarge
Windows c4.4xlarge
Windows c4.8xlarge
Windows c4.large
Windows c4.xlarge
Windows c5a.24xlarge
Windows c5n.18xlarge
Windows c5n.2xlarge
Windows c5n.4xlarge
Windows c5n.9xlarge
Windows c5n.large
Windows c5n.metal
Windows c5n.xlarge
Windows c6i.12xlarge
Windows c6i.16xlarge
Windows c6i.24xlarge
Windows c6i.2xlarge
Windows c6i.32xlarge
Windows c6i.4xlarge
Windows c6i.8xlarge
Windows c6i.large
Windows c6i.metal
Windows c6i.xlarge
Windows c6in.2xlarge
Windows c6in.4xlarge
Windows c6in.8xlarge
Windows c6in.large
Windows c6in.xlarge
Windows Hpc6a.48xlarge
Windows m4.10xlarge
Windows m4.16xlarge
Windows m4.2xlarge
Windows m4.4xlarge
Windows m4.large
Windows m4.xlarge
Windows m5.12xlarge
Windows m5.16xlarge
Windows m5.24xlarge
Windows m5.2xlarge
Windows m5.4xlarge
Windows m5.8xlarge
Windows m5.large
Windows m5.metal
Windows m5.xlarge
Windows m5a.12xlarge
Windows m5a.16xlarge
Windows m5a.24xlarge
Windows m5a.2xlarge
Windows m5a.4xlarge
Windows m5a.8xlarge
Windows m5a.large
Windows m5a.xlarge
Windows m5n.12xlarge
Windows m5n.16xlarge
Windows m5n.24xlarge
Windows m5n.2xlarge
Windows m5n.4xlarge
Windows m5n.8xlarge
Windows m5n.large
Windows m5n.metal
Windows m5n.xlarge
Windows m5zn.12xlarge
Windows m5zn.2xlarge
Windows m5zn.3xlarge
Windows m5zn.6xlarge
Windows m5zn.large
Windows m5zn.metal
Windows m5zn.xlarge
Windows m6a.12xlarge
Windows m6a.16xlarge
Windows m6a.24xlarge
Windows m6a.2xlarge
Windows m6a.32xlarge
Windows m6a.48xlarge
Windows m6a.4xlarge
Windows m6a.8xlarge
Windows m6a.large
Windows m6a.metal
Windows m6a.xlarge
Windows m6i.12xlarge
Windows m6i.16xlarge
Windows m6i.24xlarge
Windows m6i.2xlarge
Windows m6i.32xlarge
Windows m6i.4xlarge
Windows m6i.8xlarge
Windows m6i.large
Windows m6i.metal
Windows m6i.xlarge
Windows m6in.12xlarge
Windows m6in.16xlarge
Windows m6in.24xlarge
Windows m6in.2xlarge
Windows m6in.32xlarge
Windows m6in.4xlarge
Windows m6in.8xlarge
Windows m6in.large
Windows m6in.xlarge
Windows r6a.12xlarge
Windows r6a.16xlarge
Windows r6a.24xlarge
Windows r6a.2xlarge
Windows r6a.32xlarge
Windows r6a.48xlarge
Windows r6a.4xlarge
Windows r6a.8xlarge
Windows r6a.large
Windows r6a.metal
Windows r6a.xlarge
Windows r6i.12xlarge
Windows r6i.16xlarge
Windows r6i.24xlarge
Windows r6i.2xlarge
Windows r6i.32xlarge
Windows r6i.4xlarge
Windows r6i.8xlarge
Windows r6i.large
Windows r6i.metal
Windows r6i.xlarge
Windows r6id.12xlarge
Windows r6id.16xlarge
Windows r6id.24xlarge
Windows r6id.2xlarge
Windows r6id.32xlarge
Windows r6id.4xlarge
Windows r6id.8xlarge
Windows r6id.large
Windows r6id.metal
Windows r6id.xlarge
Windows r6idn.12xlarge
Windows r6idn.16xlarge
Windows r6idn.24xlarge
Windows r6idn.2xlarge
Windows r6idn.32xlarge
Windows r6idn.4xlarge
Windows r6idn.8xlarge
Windows r6idn.large
Windows r6idn.xlarge
Windows r6in.12xlarge
Windows r6in.16xlarge
Windows r6in.24xlarge
Windows r6in.2xlarge
Windows r6in.32xlarge
Windows r6in.4xlarge
Windows r6in.8xlarge
Windows r6in.large
Windows r6in.xlarge
Windows R7iz
Windows t2.2xlarge
Windows t2.large
Windows t2.medium
Windows t2.micro
Windows t2.nano
Windows t2.small
Windows t2.xlarge
Windows t3.2xlarge
Windows t3.large
Windows t3.medium
Windows t3.micro
Windows t3.nano
Windows t3.small
Windows t3.xlarge
Windows t3a.2xlarge
Windows t3a.large
Windows t3a.medium
Windows t3a.micro
Windows t3a.nano
Windows t3a.small
Windows t3a.xlarge
Linux c6a.metal
Linux c6a.48xlarge
Linux c6a.32xlarge
Linux c6a.24xlarge
Linux c6a.16xlarge
Linux c6a.12xlarge
Linux c6a.8xlarge
Linux c6a.4xlarge
Linux c6a.2xlarge
Linux c6a.xlarge
Linux c6a.large
Windows c6a.metal
Windows c6a.48xlarge
Windows c6a.32xlarge
Windows c6a.24xlarge
Windows c6a.16xlarge
Windows c6a.12xlarge
Windows c6a.8xlarge
Windows c6a.4xlarge
Windows c6a.2xlarge
Windows c6a.xlarge
Windows c6a.large
RHEL c6a.metal
RHEL c6a.48xlarge
RHEL c6a.32xlarge
RHEL c6a.24xlarge
RHEL c6a.16xlarge
RHEL c6a.12xlarge
RHEL c6a.8xlarge
RHEL c6a.4xlarge
RHEL c6a.2xlarge
RHEL c6a.xlarge
RHEL c6a.large
Linux r4.16xlarge
Linux r4.8xlarge
Linux r4.4xlarge
Linux r4.2xlarge
Linux r4.xlarge
Linux r4.large
Windows r4.16xlarge
Windows r4.8xlarge
Windows r4.4xlarge
Windows r4.2xlarge
Windows r4.xlarge
Windows r4.large
RHEL r4.16xlarge
RHEL r4.8xlarge
RHEL r4.4xlarge
RHEL r4.2xlarge
RHEL r4.xlarge
RHEL r4.large
Linux r5n.metal
Linux r5n.24xlarge
Linux r5n.16xlarge
Linux r5n.12xlarge
Linux r5n.8xlarge
Linux r5n.4xlarge
Linux r5n.2xlarge
Linux r5n.xlarge
Linux r5n.large
Linux r5b.metal
Linux r5b.24xlarge
Linux r5b.16xlarge
Linux r5b.12xlarge
Linux r5b.8xlarge
Linux r5b.4xlarge
Linux r5b.2xlarge
Linux r5b.xlarge
Linux r5b.large
Linux r5a.24xlarge
Linux r5a.16xlarge
Linux r5a.12xlarge
Linux r5a.8xlarge
Linux r5a.4xlarge
Linux r5a.2xlarge
Linux r5a.xlarge
Linux r5a.large
Linux r5.metal
Linux r5.24xlarge
Linux r5.16xlarge
Linux r5.12xlarge
Linux r5.8xlarge
Linux r5.4xlarge
Linux r5.2xlarge
Linux r5.xlarge
Linux r5.large
Windows r5n.metal
Windows r5n.24xlarge
Windows r5n.16xlarge
Windows r5n.12xlarge
Windows r5n.8xlarge
Windows r5n.4xlarge
Windows r5n.2xlarge
Windows r5n.xlarge
Windows r5n.large
Windows r5b.metal
Windows r5b.24xlarge
Windows r5b.16xlarge
Windows r5b.12xlarge
Windows r5b.8xlarge
Windows r5b.4xlarge
Windows r5b.2xlarge
Windows r5b.xlarge
Windows r5b.large
Windows r5a.24xlarge
Windows r5a.16xlarge
Windows r5a.12xlarge
Windows r5a.8xlarge
Windows r5a.4xlarge
Windows r5a.2xlarge
Windows r5a.xlarge
Windows r5a.large
Windows r5.metal
Windows r5.24xlarge
Windows r5.16xlarge
Windows r5.12xlarge
Windows r5.8xlarge
Windows r5.4xlarge
Windows r5.2xlarge
Windows r5.xlarge
Windows r5.large
RHEL r5n.metal
RHEL r5n.24xlarge
RHEL r5n.16xlarge
RHEL r5n.12xlarge
RHEL r5n.8xlarge
RHEL r5n.4xlarge
RHEL r5n.2xlarge
RHEL r5n.xlarge
RHEL r5n.large
RHEL r5b.metal
RHEL r5b.24xlarge
RHEL r5b.16xlarge
RHEL r5b.12xlarge
RHEL r5b.8xlarge
RHEL r5b.4xlarge
RHEL r5b.2xlarge
RHEL r5b.xlarge
RHEL r5b.large
RHEL r5a.24xlarge
RHEL r5a.16xlarge
RHEL r5a.12xlarge
RHEL r5a.8xlarge
RHEL r5a.4xlarge
RHEL r5a.2xlarge
RHEL r5a.xlarge
RHEL r5a.large
RHEL r5.metal
RHEL r5.24xlarge
RHEL r5.16xlarge
RHEL r5.12xlarge
RHEL r5.8xlarge
RHEL r5.4xlarge
RHEL r5.2xlarge
RHEL r5.xlarge
RHEL r5.large
Linux a1.medium
Linux a1.large
Linux a1.xlarge
Linux a1.2xlarge
Linux a1.4xlarge
Linux a1.metal
Windows a1.medium
Windows a1.large
Windows a1.xlarge
Windows a1.2xlarge
Windows a1.4xlarge
Windows a1.metal
RHEL a1.medium
RHEL a1.large
RHEL a1.xlarge
RHEL a1.2xlarge
RHEL a1.4xlarge
RHEL a1.metal
Linux c6gn.16xlarge
Linux c6gn.12xlarge
Linux c6gn.8xlarge
Linux c6gn.4xlarge
Linux c6gn.2xlarge
Linux c6gn.xlarge
Linux c6gn.large
Linux c6gn.medium
Linux c6g.metal
Linux c6g.16xlarge
Linux c6g.12xlarge
Linux c6g.8xlarge
Linux c6g.4xlarge
Linux c6g.2xlarge
Linux c6g.xlarge
Linux c6g.large
Linux c6g.medium
Windows c6gn.16xlarge
Windows c6gn.12xlarge
Windows c6gn.8xlarge
Windows c6gn.4xlarge
Windows c6gn.2xlarge
Windows c6gn.xlarge
Windows c6gn.large
Windows c6gn.medium
Windows c6g.metal
Windows c6g.16xlarge
Windows c6g.12xlarge
Windows c6g.8xlarge
Windows c6g.4xlarge
Windows c6g.2xlarge
Windows c6g.xlarge
Windows c6g.large
Windows c6g.medium
RHEL c6gn.16xlarge
RHEL c6gn.12xlarge
RHEL c6gn.8xlarge
RHEL c6gn.4xlarge
RHEL c6gn.2xlarge
RHEL c6gn.xlarge
RHEL c6gn.large
RHEL c6gn.medium
RHEL c6g.metal
RHEL c6g.16xlarge
RHEL c6g.12xlarge
RHEL c6g.8xlarge
RHEL c6g.4xlarge
RHEL c6g.2xlarge
RHEL c6g.xlarge
RHEL c6g.large
RHEL c6g.medium
Linux c7g.16xlarge
Linux c7g.12xlarge
Linux c7g.8xlarge
Linux c7g.4xlarge
Linux c7g.2xlarge
Linux c7g.xlarge
Linux c7g.large
Linux c7g.medium
Windows c7g.16xlarge
Windows c7g.12xlarge
Windows c7g.8xlarge
Windows c7g.4xlarge
Windows c7g.2xlarge
Windows c7g.xlarge
Windows c7g.large
Windows c7g.medium
RHEL c7g.16xlarge
RHEL c7g.12xlarge
RHEL c7g.8xlarge
RHEL c7g.4xlarge
RHEL c7g.2xlarge
RHEL c7g.xlarge
RHEL c7g.large
RHEL c7g.medium
Linux m6g.medium
Linux m6g.large
Linux m6g.xlarge
Linux m6g.2xlarge
Linux m6g.4xlarge
Linux m6g.8xlarge
Linux m6g.12xlarge
Linux m6g.16xlarge
Linux m6g.metal
Linux m6gd.medium
Linux m6gd.large
Linux m6gd.xlarge
Linux m6gd.2xlarge
Linux m6gd.4xlarge
Linux m6gd.8xlarge
Linux m6gd.12xlarge
Linux m6gd.16xlarge
Linux m6gd.metal
Windows m6g.medium
Windows m6g.large
Windows m6g.xlarge
Windows m6g.2xlarge
Windows m6g.4xlarge
Windows m6g.8xlarge
Windows m6g.12xlarge
Windows m6g.16xlarge
Windows m6g.metal
Windows m6gd.medium
Windows m6gd.large
Windows m6gd.xlarge
Windows m6gd.2xlarge
Windows m6gd.4xlarge
Windows m6gd.8xlarge
Windows m6gd.12xlarge
Windows m6gd.16xlarge
Windows m6gd.metal
RHEL m6g.medium
RHEL m6g.large
RHEL m6g.xlarge
RHEL m6g.2xlarge
RHEL m6g.4xlarge
RHEL m6g.8xlarge
RHEL m6g.12xlarge
RHEL m6g.16xlarge
RHEL m6g.metal
RHEL m6gd.medium
RHEL m6gd.large
RHEL m6gd.xlarge
RHEL m6gd.2xlarge
RHEL m6gd.4xlarge
RHEL m6gd.8xlarge
RHEL m6gd.12xlarge
RHEL m6gd.16xlarge
RHEL m6gd.metal
Linux t4g.nano
Linux t4g.micro
Linux t4g.small
Linux t4g.medium
Linux t4g.large
Linux t4g.xlarge
Linux t4g.2xlarge
Windows t4g.nano
Windows t4g.micro
Windows t4g.small
Windows t4g.medium
Windows t4g.large
Windows t4g.xlarge
Windows t4g.2xlarge
RHEL t4g.nano
RHEL t4g.micro
RHEL t4g.small
RHEL t4g.medium
RHEL t4g.large
RHEL t4g.xlarge
RHEL t4g.2xlarge
Linux r6g.metal
Linux r6g.16xlarge
Linux r6g.12xlarge
Linux r6g.8xlarge
Linux r6g.4xlarge
Linux r6g.2xlarge
Linux r6g.xlarge
Linux r6g.large
Linux r6g.medium
Windows r6g.metal
Windows r6g.16xlarge
Windows r6g.12xlarge
Windows r6g.8xlarge
Windows r6g.4xlarge
Windows r6g.2xlarge
Windows r6g.xlarge
Windows r6g.large
Windows r6g.medium
RHEL r6g.metal
RHEL r6g.16xlarge
RHEL r6g.12xlarge
RHEL r6g.8xlarge
RHEL r6g.4xlarge
RHEL r6g.2xlarge
RHEL r6g.xlarge
RHEL r6g.large
RHEL r6g.medium
a1.medium reserved instance applied
a1.large reserved instance applied
a1.xlarge reserved instance applied
a1.2xlarge reserved instance applied
a1.4xlarge reserved instance applied
a1.metal reserved instance applied
t4g.nano reserved instance applied
t4g.micro reserved instance applied
t4g.small reserved instance applied
t4g.medium reserved instance applied
t4g.large reserved instance applied
t4g.xlarge reserved instance applied
t4g.2xlarge reserved instance applied
t3.nano reserved instance applied
t3.micro reserved instance applied
t3.small reserved instance applied
t3.medium reserved instance applied
t3.large reserved instance applied
t3.xlarge reserved instance applied
t3.2xlarge reserved instance applied
t3a.nano reserved instance applied
t3a.micro reserved instance applied
t3a.small reserved instance applied
t3a.medium reserved instance applied
t3a.large reserved instance applied
t3a.xlarge reserved instance applied
t3a.2xlarge reserved instance applied
t2.nano reserved instance applied
t2.micro reserved instance applied
t2.small reserved instance applied
t2.medium reserved instance applied
t2.large reserved instance applied
t2.xlarge reserved instance applied
t2.2xlarge reserved instance applied
m6a.large reserved instance applied
m6a.xlarge reserved instance applied
m6a.2xlarge reserved instance applied
m6a.4xlarge reserved instance applied
m6a.8xlarge reserved instance applied
m6a.12xlarge reserved instance applied
m6a.16xlarge reserved instance applied
m6a.24xlarge reserved instance applied
m6a.32xlarge reserved instance applied
m6a.48xlarge reserved instance applied
m6a.metal reserved instance applied
m6g.medium reserved instance applied
m6g.large reserved instance applied
m6g.xlarge reserved instance applied
m6g.2xlarge reserved instance applied
m6g.4xlarge reserved instance applied
m6g.8xlarge reserved instance applied
m6g.12xlarge reserved instance applied
m6g.16xlarge reserved instance applied
m6g.metal reserved instance applied
m6gd.medium reserved instance applied
m6gd.large reserved instance applied
m6gd.xlarge reserved instance applied
m6gd.2xlarge reserved instance applied
m6gd.4xlarge reserved instance applied
m6gd.8xlarge reserved instance applied
m6gd.12xlarge reserved instance applied
m6gd.16xlarge reserved instance applied
m6gd.metal reserved instance applied
m6i.large reserved instance applied
m6i.xlarge reserved instance applied
m6i.2xlarge reserved instance applied
m6i.4xlarge reserved instance applied
m6i.8xlarge reserved instance applied
m6i.12xlarge reserved instance applied
m6i.16xlarge reserved instance applied
m6i.24xlarge reserved instance applied
m6i.32xlarge reserved instance applied
m6i.metal reserved instance applied
r4.16xlarge reserved instance applied
r4.8xlarge reserved instance applied
r4.4xlarge reserved instance applied
r4.2xlarge reserved instance applied
r4.xlarge reserved instance applied
r4.large reserved instance applied
r5n.metal reserved instance applied
r5n.24xlarge reserved instance applied
r5n.16xlarge reserved instance applied
r5n.12xlarge reserved instance applied
r5n.8xlarge reserved instance applied
r5n.4xlarge reserved instance applied
r5n.2xlarge reserved instance applied
r5n.xlarge reserved instance applied
r5n.large reserved instance applied
r5b.metal reserved instance applied
r5b.24xlarge reserved instance applied
r5b.16xlarge reserved instance applied
r5b.12xlarge reserved instance applied
r5b.8xlarge reserved instance applied
r5b.4xlarge reserved instance applied
r5b.2xlarge reserved instance applied
r5b.xlarge reserved instance applied
r5b.large reserved instance applied
r5a.24xlarge reserved instance applied
r5a.16xlarge reserved instance applied
r5a.12xlarge reserved instance applied
r5a.8xlarge reserved instance applied
r5a.4xlarge reserved instance applied
r5a.2xlarge reserved instance applied
r5a.xlarge reserved instance applied
r5a.large reserved instance applied
r5.metal reserved instance applied
r5.24xlarge reserved instance applied
r5.16xlarge reserved instance applied
r5.12xlarge reserved instance applied
r5.8xlarge reserved instance applied
r5.4xlarge reserved instance applied
r5.2xlarge reserved instance applied
r5.xlarge reserved instance applied
r5.large reserved instance applied
r6in.32xlarge reserved instance applied
r6in.24xlarge reserved instance applied
r6in.16xlarge reserved instance applied
r6in.12xlarge reserved instance applied
r6in.8xlarge reserved instance applied
r6in.4xlarge reserved instance applied
r6in.2xlarge reserved instance applied
r6in.xlarge reserved instance applied
r6in.large reserved instance applied
r6id.metal reserved instance applied
r6id.32xlarge reserved instance applied
r6id.24xlarge reserved instance applied
r6id.16xlarge reserved instance applied
r6id.12xlarge reserved instance applied
r6id.8xlarge reserved instance applied
r6id.4xlarge reserved instance applied
r6id.2xlarge reserved instance applied
r6id.xlarge reserved instance applied
r6id.large reserved instance applied
r6i.metal reserved instance applied
r6i.32xlarge reserved instance applied
r6i.24xlarge reserved instance applied
r6i.16xlarge reserved instance applied
r6i.12xlarge reserved instance applied
r6i.8xlarge reserved instance applied
r6i.4xlarge reserved instance applied
r6i.2xlarge reserved instance applied
r6i.xlarge reserved instance applied
r6i.large reserved instance applied
r6g.metal reserved instance applied
r6g.16xlarge reserved instance applied
r6g.12xlarge reserved instance applied
r6g.8xlarge reserved instance applied
r6g.4xlarge reserved instance applied
r6g.2xlarge reserved instance applied
r6g.xlarge reserved instance applied
r6g.large reserved instance applied
r6g.medium reserved instance applied
r6a.metal reserved instance applied
r6a.48xlarge reserved instance applied
r6a.32xlarge reserved instance applied
r6a.24xlarge reserved instance applied
r6a.16xlarge reserved instance applied
r6a.12xlarge reserved instance applied
r6a.8xlarge reserved instance applied
r6a.4xlarge reserved instance applied
r6a.2xlarge reserved instance applied
r6a.xlarge reserved instance applied
r6a.large reserved instance applied
c4.8xlarge reserved instance applied
c4.4xlarge reserved instance applied
c4.2xlarge reserved instance applied
c4.xlarge reserved instance applied
c4.large reserved instance applied
c5n.metal reserved instance applied
c5n.18xlarge reserved instance applied
c5n.9xlarge reserved instance applied
c5n.4xlarge reserved instance applied
c5n.2xlarge reserved instance applied
c5n.xlarge reserved instance applied
c5n.large reserved instance applied
c5a.24xlarge reserved instance applied
c6in.8xlarge reserved instance applied
c6in.4xlarge reserved instance applied
c6in.2xlarge reserved instance applied
c6in.xlarge reserved instance applied
c6in.large reserved instance applied
c6i.metal reserved instance applied
c6i.32xlarge reserved instance applied
c6i.24xlarge reserved instance applied
c6i.16xlarge reserved instance applied
c6i.12xlarge reserved instance applied
c6i.8xlarge reserved instance applied
c6i.4xlarge reserved instance applied
c6i.2xlarge reserved instance applied
c6i.xlarge reserved instance applied
c6i.large reserved instance applied
c6gn.16xlarge reserved instance applied
c6gn.12xlarge reserved instance applied
c6gn.8xlarge reserved instance applied
c6gn.4xlarge reserved instance applied
c6gn.2xlarge reserved instance applied
c6gn.xlarge reserved instance applied
c6gn.large reserved instance applied
c6gn.medium reserved instance applied
c6g.metal reserved instance applied
c6g.16xlarge reserved instance applied
c6g.12xlarge reserved instance applied
c6g.8xlarge reserved instance applied
c6g.4xlarge reserved instance applied
c6g.2xlarge reserved instance applied
c6g.xlarge reserved instance applied
c6g.large reserved instance applied
c6g.medium reserved instance applied
c6a.metal reserved instance applied
c6a.48xlarge reserved instance applied
c6a.32xlarge reserved instance applied
c6a.24xlarge reserved instance applied
c6a.16xlarge reserved instance applied
c6a.12xlarge reserved instance applied
c6a.8xlarge reserved instance applied
c6a.4xlarge reserved instance applied
c6a.2xlarge reserved instance applied
c6a.xlarge reserved instance applied
c6a.large reserved instance applied
c7g.16xlarge reserved instance applied
c7g.12xlarge reserved instance applied
c7g.8xlarge reserved instance applied
c7g.4xlarge reserved instance applied
c7g.2xlarge reserved instance applied
c7g.xlarge reserved instance applied
c7g.large reserved instance applied
c7g.medium reserved instance applied
m4.16xlarge reserved instance applied
m4.10xlarge reserved instance applied
m4.4xlarge reserved instance applied
m4.2xlarge reserved instance applied
m4.xlarge reserved instance applied
m4.large reserved instance applied
m5zn.metal reserved instance applied
m5zn.12xlarge reserved instance applied
m5zn.6xlarge reserved instance applied
m5zn.3xlarge reserved instance applied
