unique_id,aws_product_name1,aws_vcpu,aws_memory_gib,oci_offer_name_tier_1,oci_offer_name_tier_2,oci_offer_name_tier_3_compute,oci_offer_name_tier_3_memory,oci_compute_shape,oci_part_num_compute_shape,oci_part_num_memory,oci_unit_price_ocpu,oci_unit_price_memory,windows_os_y_n,oci_windows_os_prod_name,oci_windows_os_part_#,oci_unit_price_compute_windows_os,baseline_capacity,months,aws_graviton_proc_free_tier_compute,aws_graviton_proc_free_tier_memory,aws_grav_proc,not_grav_proc_comp,not_grav_proc_mem,block_vol_vpu_perf,oci_part_num_block_vol,oci_part_num_block_vol_perf,oci_unit_price_block_vol,oci_unit_price_block_vol_perf,reserved_instance_discount,oci_part_num_obj_stor,oci_unit_price_obj_stor,oci_api_gateway_part_num,oci_unit_price_api_gateway,oci_queue_part_num,oci_unit_price_queue,oci_obj_stor_req_part_num,oci_obj_stor_req_unit_price,oci_archive_stor_part_num,oci_archive_stor_unit_price,oci_logging_stor_part_num,oci_logging_stor_unit_price,oci_datatransfer_part_num,oci_datatransfer_unit_price,oci_kms_vault_part_num,oci_kms_vault_unit_price
Linux c4.2xlarge,Elastic Compute Cloud,8,15,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c4.4xlarge,Elastic Compute Cloud,16,30,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c4.8xlarge,Elastic Compute Cloud,36,60,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c4.large,Elastic Compute Cloud,2,3.75,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c4.xlarge,Elastic Compute Cloud,4,7.5,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c5a.24xlarge,Elastic Compute Cloud,96,192,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c5n.18xlarge,Elastic Compute Cloud,72,192,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c5n.2xlarge,Elastic Compute Cloud,8,21,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c5n.4xlarge,Elastic Compute Cloud,16,42,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c5n.9xlarge,Elastic Compute Cloud,36,96,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c5n.large,Elastic Compute Cloud,2,5.25,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c5n.metal,Elastic Compute Cloud,72,192,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c5n.xlarge,Elastic Compute Cloud,4,10.5,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c6i.12xlarge,Elastic Compute Cloud,48,96,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c6i.16xlarge,Elastic Compute Cloud,64,128,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c6i.24xlarge,Elastic Compute Cloud,96,192,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c6i.2xlarge,Elastic Compute Cloud,8,16,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c6i.32xlarge,Elastic Compute Cloud,128,256,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c6i.4xlarge,Elastic Compute Cloud,16,32,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c6i.8xlarge,Elastic Compute Cloud,32,64,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c6i.large,Elastic Compute Cloud,2,4,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c6i.metal,Elastic Compute Cloud,128,256,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c6i.xlarge,Elastic Compute Cloud,4,8,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c6in.2xlarge,Elastic Compute Cloud,8,16,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c6in.4xlarge,Elastic Compute Cloud,16,32,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c6in.8xlarge,Elastic Compute Cloud,32,64,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c6in.large,Elastic Compute Cloud,2,4,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux c6in.xlarge,Elastic Compute Cloud,4,8,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux Hpc6a.48xlarge,Elastic Compute Cloud,96,384,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m4.10xlarge,Elastic Compute Cloud,40,160,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m4.16xlarge,Elastic Compute Cloud,64,256,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m4.2xlarge,Elastic Compute Cloud,8,32,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m4.4xlarge,Elastic Compute Cloud,16,64,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m4.large,Elastic Compute Cloud,2,8,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m4.xlarge,Elastic Compute Cloud,4,16,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5.12xlarge,Elastic Compute Cloud,48,192,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5.16xlarge,Elastic Compute Cloud,64,256,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5.24xlarge,Elastic Compute Cloud,96,384,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5.2xlarge,Elastic Compute Cloud,8,32,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5.4xlarge,Elastic Compute Cloud,16,64,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5.8xlarge,Elastic Compute Cloud,32,128,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5.large,Elastic Compute Cloud,2,8,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5.metal,Elastic Compute Cloud,96,384,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5.xlarge,Elastic Compute Cloud,4,16,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5a.12xlarge,Elastic Compute Cloud,48,192,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5a.16xlarge,Elastic Compute Cloud,64,256,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5a.24xlarge,Elastic Compute Cloud,96,384,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5a.2xlarge,Elastic Compute Cloud,8,32,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5a.4xlarge,Elastic Compute Cloud,16,64,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5a.8xlarge,Elastic Compute Cloud,32,128,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5a.large,Elastic Compute Cloud,2,8,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5a.xlarge,Elastic Compute Cloud,4,16,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5n.12xlarge,Elastic Compute Cloud,48,192,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5n.16xlarge,Elastic Compute Cloud,64,256,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5n.24xlarge,Elastic Compute Cloud,96,384,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linux m5n.2xlarge,Elastic Compute Cloud,8,32,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
